,rcpt,year,hiv_treat_dah_20,hiv_prev_dah_20,hiv_pmtct_dah_20,hiv_other_dah_20,hiv_ct_dah_20,hiv_ovc_dah_20,hiv_care_dah_20,hiv_hss_other_dah_20,hiv_hss_hrh_dah_20,hiv_amr_dah_20,hiv_dah_total,care_total_mean,care_total_lower,care_total_upper,prev_total_mean,prev_total_lower,prev_total_upper,other_total_mean,other_total_lower,other_total_upper,ghes_total_mean,ghes_total_lower,ghes_total_upper
521,SLE,2007,813000000.0,1401000000.0,212000000.0,4585000000.0,211000000.0,123000000.0,238000000.0,788000000.0,70000000.0,0.0,8441000000.0,1143000.0,1108000.0,1192000.0,1582000.0,1539000.0,1641000.0,5116000.0,5085000.0,5158000.0,356000.0,279000.0,444000.0
522,SLE,2008,1945000000.0,3374000000.0,694000000.0,3806000000.0,554000000.0,141000000.0,809000000.0,2247000000.0,244000000.0,0.0,13814000000.0,2816000.0,2776000.0,2870000.0,4084000.0,4039000.0,4156000.0,6415000.0,6384000.0,6463000.0,378000.0,298000.0,477000.0
523,SLE,2009,2153000000.0,4170000000.0,732000000.0,4135000000.0,646000000.0,176000000.0,851000000.0,2426000000.0,69000000.0,0.0,15358000000.0,3078000.0,3032000.0,3145000.0,4802000.0,4750000.0,4883000.0,7366000.0,7331000.0,7422000.0,404000.0,313000.0,524000.0
524,SLE,2010,4038000000.0,6018000000.0,1378000000.0,4302000000.0,1126000000.0,483000000.0,1490000000.0,4745000000.0,85000000.0,0.0,23665000000.0,5560000.0,5509000.0,5638000.0,7362000.0,7303000.0,7445000.0,10331000.0,10290000.0,10390000.0,432000.0,324000.0,573000.0
525,SLE,2011,2306000000.0,6479000000.0,843000000.0,2844000000.0,680000000.0,157000000.0,1097000000.0,3118000000.0,67000000.0,0.0,17591000000.0,3523000.0,3463000.0,3615000.0,6612000.0,6545000.0,6717000.0,7361000.0,7314000.0,7429000.0,456000.0,329000.0,615000.0
526,SLE,2012,2749000000.0,6540000000.0,1012000000.0,2601000000.0,800000000.0,201000000.0,1294000000.0,3426000000.0,111000000.0,0.0,18734000000.0,4180000.0,4110000.0,4288000.0,6832000.0,6755000.0,6951000.0,7701000.0,7649000.0,7779000.0,488000.0,346000.0,676000.0
527,SLE,2013,1868000000.0,3586000000.0,694000000.0,2631000000.0,552000000.0,127000000.0,799000000.0,2249000000.0,411000000.0,0.0,12917000000.0,2842000.0,2767000.0,2951000.0,4239000.0,4159000.0,4360000.0,5759000.0,5709000.0,5838000.0,532000.0,384000.0,728000.0
528,SLE,2014,3716000000.0,5802000000.0,1375000000.0,2282000000.0,1101000000.0,258000000.0,1480000000.0,4463000000.0,13000000.0,0.0,20490000000.0,5337000.0,5249000.0,5480000.0,7272000.0,7178000.0,7408000.0,7516000.0,7454000.0,7599000.0,594000.0,411000.0,827000.0
529,SLE,2015,1152000000.0,2104000000.0,430000000.0,1376000000.0,344000000.0,80000000.0,464000000.0,1403000000.0,14000000.0,0.0,7367000000.0,1859000.0,1762000.0,1992000.0,2688000.0,2597000.0,2820000.0,3078000.0,3015000.0,3172000.0,648000.0,461000.0,890000.0
530,SLE,2016,2758000000.0,3562000000.0,866000000.0,5734000000.0,704000000.0,165000000.0,1370000000.0,3109000000.0,1210000000.0,0.0,19478000000.0,4113000.0,4008000.0,4261000.0,5047000.0,4936000.0,5205000.0,10410000.0,10341000.0,10509000.0,735000.0,515000.0,1005000.0
531,SLE,2017,3199000000.0,4196000000.0,1023000000.0,11625000000.0,837000000.0,194000000.0,1623000000.0,3680000000.0,933000000.0,0.0,27310000000.0,4838000.0,4720000.0,5019000.0,5963000.0,5842000.0,6149000.0,16700000.0,16626000.0,16808000.0,820000.0,575000.0,1183000.0
532,SOM,2003,20000000.0,209000000.0,0.0,388000000.0,0.0,1000000.0,42000000.0,51000000.0,47000000.0,0.0,758000000.0,111000.0,58000.0,208000.0,259000.0,183000.0,419000.0,284000.0,223000.0,403000.0,57000.0,30000.0,94000.0
533,SOM,2004,19000000.0,121000000.0,0.0,408000000.0,0.0,1000000.0,41000000.0,178000000.0,2000000.0,0.0,770000000.0,109000.0,56000.0,208000.0,175000.0,98000.0,319000.0,208000.0,148000.0,319000.0,58000.0,29000.0,101000.0
534,SOM,2005,1037000000.0,2104000000.0,232000000.0,1004000000.0,102000000.0,67000000.0,285000000.0,2126000000.0,1000000.0,0.0,6958000000.0,109000.0,55000.0,214000.0,255000.0,174000.0,405000.0,675000.0,617000.0,787000.0,60000.0,31000.0,104000.0
535,SOM,2006,1401000000.0,2795000000.0,313000000.0,667000000.0,142000000.0,91000000.0,319000000.0,2705000000.0,1000000.0,0.0,8434000000.0,126000.0,72000.0,235000.0,388000.0,308000.0,549000.0,617000.0,558000.0,737000.0,61000.0,32000.0,104000.0
536,SOM,2007,1339000000.0,2741000000.0,293000000.0,956000000.0,134000000.0,88000000.0,310000000.0,2693000000.0,42000000.0,0.0,8596000000.0,107000.0,55000.0,197000.0,401000.0,323000.0,554000.0,908000.0,854000.0,1009000.0,63000.0,33000.0,109000.0
537,SOM,2008,813000000.0,1890000000.0,192000000.0,756000000.0,79000000.0,52000000.0,186000000.0,1358000000.0,31000000.0,1000000.0,5358000000.0,109000.0,55000.0,225000.0,429000.0,348000.0,599000.0,702000.0,648000.0,810000.0,64000.0,33000.0,107000.0
538,SOM,2009,977000000.0,1982000000.0,215000000.0,453000000.0,100000000.0,63000000.0,226000000.0,1665000000.0,79000000.0,2000000.0,5762000000.0,102000.0,49000.0,209000.0,315000.0,237000.0,463000.0,436000.0,383000.0,534000.0,66000.0,35000.0,113000.0
539,SOM,2010,2642000000.0,5052000000.0,584000000.0,439000000.0,268000000.0,170000000.0,608000000.0,4369000000.0,80000000.0,2000000.0,14214000000.0,98000.0,46000.0,202000.0,289000.0,212000.0,440000.0,314000.0,263000.0,414000.0,65000.0,34000.0,108000.0
540,SOM,2011,2575000000.0,5024000000.0,569000000.0,748000000.0,261000000.0,166000000.0,593000000.0,4272000000.0,71000000.0,1000000.0,14280000000.0,95000.0,48000.0,196000.0,356000.0,286000.0,500000.0,630000.0,581000.0,719000.0,64000.0,34000.0,114000.0
541,SOM,2012,1531000000.0,2717000000.0,305000000.0,398000000.0,148000000.0,88000000.0,310000000.0,2297000000.0,57000000.0,100000000.0,7951000000.0,87000.0,42000.0,188000.0,331000.0,265000.0,482000.0,331000.0,284000.0,436000.0,62000.0,32000.0,107000.0
542,SOM,2013,2148000000.0,3896000000.0,445000000.0,426000000.0,260000000.0,127000000.0,463000000.0,3351000000.0,31000000.0,161000000.0,11308000000.0,85000.0,40000.0,175000.0,298000.0,234000.0,437000.0,386000.0,341000.0,478000.0,59000.0,32000.0,102000.0
543,SOM,2014,1183000000.0,2369000000.0,271000000.0,305000000.0,127000000.0,76000000.0,269000000.0,1953000000.0,79000000.0,17000000.0,6649000000.0,88000.0,45000.0,182000.0,276000.0,215000.0,410000.0,372000.0,328000.0,462000.0,60000.0,31000.0,102000.0
544,SOM,2015,1214000000.0,2352000000.0,293000000.0,321000000.0,128000000.0,78000000.0,284000000.0,2023000000.0,9000000.0,16000000.0,6718000000.0,89000.0,46000.0,168000.0,239000.0,178000.0,349000.0,269000.0,228000.0,345000.0,61000.0,30000.0,109000.0
545,SOM,2016,1468000000.0,2743000000.0,341000000.0,1154000000.0,164000000.0,89000000.0,342000000.0,2703000000.0,61000000.0,11000000.0,9076000000.0,101000.0,58000.0,184000.0,243000.0,181000.0,361000.0,287000.0,247000.0,366000.0,64000.0,33000.0,111000.0
546,SOM,2017,1380000000.0,2736000000.0,338000000.0,1404000000.0,149000000.0,84000000.0,327000000.0,2561000000.0,61000000.0,1000000.0,9041000000.0,139000.0,93000.0,219000.0,500000.0,436000.0,618000.0,738000.0,696000.0,814000.0,69000.0,37000.0,118000.0
547,SSD,2003,43000000.0,32000000.0,1000000.0,69000000.0,0.0,3000000.0,4000000.0,7000000.0,6000000.0,0.0,165000000.0,654000.0,479000.0,908000.0,649000.0,525000.0,845000.0,764000.0,667000.0,905000.0,781000.0,478000.0,1236000.0
548,SSD,2004,39000000.0,41000000.0,0.0,88000000.0,1000000.0,3000000.0,4000000.0,231000000.0,12000000.0,0.0,419000000.0,887000.0,703000.0,1127000.0,1046000.0,910000.0,1248000.0,1352000.0,1257000.0,1502000.0,803000.0,492000.0,1251000.0
549,SSD,2005,33000000.0,45000000.0,11000000.0,90000000.0,5000000.0,1000000.0,7000000.0,6000000.0,11000000.0,0.0,209000000.0,1259000.0,1066000.0,1544000.0,1664000.0,1530000.0,1863000.0,2291000.0,2191000.0,2437000.0,842000.0,525000.0,1313000.0
550,SSD,2006,65000000.0,65000000.0,9000000.0,115000000.0,0.0,1000000.0,5000000.0,17000000.0,14000000.0,0.0,291000000.0,1443000.0,1224000.0,1758000.0,1896000.0,1751000.0,2122000.0,2625000.0,2527000.0,2788000.0,897000.0,550000.0,1393000.0
551,SSD,2007,31000000.0,74000000.0,0.0,120000000.0,4000000.0,1000000.0,3000000.0,25000000.0,19000000.0,0.0,277000000.0,1397000.0,1176000.0,1735000.0,1809000.0,1659000.0,2029000.0,2519000.0,2411000.0,2682000.0,937000.0,580000.0,1472000.0
552,SSD,2008,21000000.0,93000000.0,3000000.0,80000000.0,0.0,3000000.0,1000000.0,29000000.0,6000000.0,0.0,236000000.0,1795000.0,1557000.0,2146000.0,2478000.0,2323000.0,2690000.0,3456000.0,3351000.0,3612000.0,991000.0,631000.0,1535000.0
553,SSD,2009,18000000.0,93000000.0,0.0,46000000.0,0.0,3000000.0,1000000.0,54000000.0,12000000.0,0.0,227000000.0,2369000.0,2120000.0,2745000.0,3445000.0,3286000.0,3678000.0,4939000.0,4827000.0,5104000.0,999000.0,605000.0,1578000.0
554,SSD,2010,16000000.0,76000000.0,0.0,28000000.0,2000000.0,0.0,4000000.0,29000000.0,42000000.0,0.0,197000000.0,2587000.0,2348000.0,2941000.0,3776000.0,3631000.0,3988000.0,5475000.0,5373000.0,5622000.0,998000.0,633000.0,1530000.0
555,SSD,2011,873000000.0,3159000000.0,196000000.0,116000000.0,90000000.0,54000000.0,921000000.0,2887000000.0,1101000000.0,0.0,9397000000.0,2321000.0,2087000.0,2660000.0,3526000.0,3395000.0,3750000.0,4430000.0,4331000.0,4563000.0,961000.0,596000.0,1449000.0
556,SSD,2012,1072000000.0,3244000000.0,836000000.0,146000000.0,2062000000.0,69000000.0,740000000.0,4604000000.0,176000000.0,0.0,12949000000.0,2335000.0,2111000.0,2665000.0,4270000.0,4143000.0,4471000.0,7038000.0,6951000.0,7179000.0,902000.0,586000.0,1363000.0
557,SSD,2013,3881000000.0,4432000000.0,1276000000.0,221000000.0,2867000000.0,77000000.0,1565000000.0,5188000000.0,578000000.0,0.0,20085000000.0,5862000.0,5638000.0,6171000.0,5856000.0,5730000.0,6042000.0,8804000.0,8714000.0,8939000.0,881000.0,550000.0,1368000.0
558,SSD,2014,2696000000.0,4409000000.0,1544000000.0,219000000.0,2242000000.0,424000000.0,1228000000.0,5258000000.0,239000000.0,0.0,18259000000.0,4343000.0,4121000.0,4629000.0,6060000.0,5934000.0,6244000.0,7913000.0,7826000.0,8036000.0,875000.0,529000.0,1310000.0
559,SSD,2015,4430000000.0,7245000000.0,2607000000.0,393000000.0,2368000000.0,593000000.0,1572000000.0,7680000000.0,231000000.0,0.0,27119000000.0,6423000.0,6219000.0,6720000.0,9965000.0,9847000.0,10137000.0,10649000.0,10566000.0,10766000.0,866000.0,549000.0,1281000.0
560,SSD,2016,6095000000.0,973000000.0,566000000.0,71000000.0,2879000000.0,336000000.0,78000000.0,1719000000.0,506000000.0,0.0,13223000000.0,6289000.0,6100000.0,6579000.0,1678000.0,1562000.0,1840000.0,5310000.0,5232000.0,5422000.0,830000.0,532000.0,1268000.0
561,SSD,2017,11722000000.0,6833000000.0,1295000000.0,2400000000.0,3632000000.0,778000000.0,1322000000.0,8023000000.0,829000000.0,1000000.0,36835000000.0,12847000.0,12648000.0,13113000.0,7764000.0,7655000.0,7925000.0,14860000.0,14788000.0,14958000.0,777000.0,476000.0,1188000.0
562,SWZ,2003,960000000.0,2844000000.0,301000000.0,2022000000.0,168000000.0,252000000.0,1050000000.0,2918000000.0,54000000.0,0.0,10569000000.0,12282000.0,9223000.0,15972000.0,6196000.0,5071000.0,7757000.0,14885000.0,11859000.0,18694000.0,18572000.0,14479000.0,23501000.0
563,SWZ,2004,425000000.0,1205000000.0,108000000.0,2120000000.0,70000000.0,128000000.0,409000000.0,1894000000.0,116000000.0,0.0,6475000000.0,12831000.0,9245000.0,17611000.0,4867000.0,3546000.0,6545000.0,14252000.0,11234000.0,18246000.0,21929000.0,17459000.0,27292000.0
564,SWZ,2005,2945000000.0,8905000000.0,1025000000.0,3086000000.0,486000000.0,646000000.0,3140000000.0,9574000000.0,127000000.0,0.0,29934000000.0,20514000.0,16301000.0,25765000.0,13708000.0,12189000.0,15555000.0,26311000.0,22577000.0,30859000.0,27449000.0,21655000.0,34405000.0
565,SWZ,2006,1705000000.0,5249000000.0,521000000.0,2602000000.0,264000000.0,351000000.0,1577000000.0,4810000000.0,177000000.0,0.0,17256000000.0,20927000.0,15917000.0,26822000.0,10713000.0,8682000.0,13358000.0,23227000.0,19099000.0,28661000.0,34273000.0,27088000.0,42215000.0
566,SWZ,2007,2185000000.0,7477000000.0,952000000.0,3773000000.0,904000000.0,489000000.0,2571000000.0,7186000000.0,281000000.0,0.0,25818000000.0,25858000.0,20517000.0,31918000.0,14549000.0,12337000.0,17379000.0,29191000.0,24758000.0,34306000.0,41617000.0,34227000.0,50032000.0
567,SWZ,2008,2626000000.0,11313000000.0,1470000000.0,2519000000.0,1519000000.0,536000000.0,2363000000.0,10447000000.0,132000000.0,2000000.0,32927000000.0,28904000.0,23304000.0,35238000.0,16270000.0,13661000.0,19578000.0,30120000.0,25442000.0,35239000.0,47333000.0,39392000.0,55466000.0
568,SWZ,2009,3433000000.0,7783000000.0,1599000000.0,2510000000.0,1297000000.0,389000000.0,2800000000.0,8192000000.0,256000000.0,7000000.0,28266000000.0,32230000.0,26404000.0,38953000.0,18362000.0,15653000.0,21397000.0,32027000.0,27637000.0,37354000.0,50215000.0,42321000.0,58690000.0
569,SWZ,2010,8676000000.0,20923000000.0,3938000000.0,1758000000.0,3043000000.0,1064000000.0,7538000000.0,24059000000.0,923000000.0,229000000.0,72151000000.0,41724000.0,36022000.0,48490000.0,32072000.0,29376000.0,35214000.0,44966000.0,40854000.0,49729000.0,48079000.0,40135000.0,56763000.0
570,SWZ,2011,9314000000.0,18067000000.0,4638000000.0,10125000000.0,2736000000.0,3712000000.0,5946000000.0,17292000000.0,6766000000.0,783000000.0,79379000000.0,38625000.0,32845000.0,45037000.0,27742000.0,25225000.0,30880000.0,41006000.0,37209000.0,45581000.0,43704000.0,35203000.0,52275000.0
571,SWZ,2012,8487000000.0,12181000000.0,4504000000.0,1230000000.0,2348000000.0,3596000000.0,6601000000.0,17196000000.0,5382000000.0,54000000.0,61579000000.0,35593000.0,30165000.0,42069000.0,18855000.0,16398000.0,21910000.0,30557000.0,26989000.0,34956000.0,40224000.0,32680000.0,48876000.0
572,SWZ,2013,9726000000.0,15899000000.0,4740000000.0,1040000000.0,2832000000.0,3146000000.0,9144000000.0,20207000000.0,4588000000.0,20000000.0,71342000000.0,38989000.0,33520000.0,45785000.0,22503000.0,20229000.0,25349000.0,33339000.0,29912000.0,37282000.0,38386000.0,30982000.0,46694000.0
573,SWZ,2014,9311000000.0,3775000000.0,819000000.0,614000000.0,576000000.0,6903000000.0,7845000000.0,10126000000.0,5587000000.0,18000000.0,45574000000.0,37524000.0,31927000.0,43928000.0,10076000.0,7884000.0,13132000.0,28438000.0,25010000.0,32611000.0,38213000.0,30448000.0,46290000.0
574,SWZ,2015,6329000000.0,5846000000.0,3110000000.0,1169000000.0,1950000000.0,2942000000.0,4472000000.0,10146000000.0,5275000000.0,19000000.0,41258000000.0,33097000.0,26693000.0,39573000.0,15478000.0,13086000.0,18500000.0,31306000.0,27980000.0,35487000.0,39124000.0,30987000.0,48068000.0
575,SWZ,2016,28069000000.0,12756000000.0,1393000000.0,5473000000.0,1792000000.0,4846000000.0,6981000000.0,12132000000.0,3609000000.0,0.0,77051000000.0,69034000.0,62407000.0,77310000.0,14810000.0,12351000.0,18292000.0,28207000.0,24323000.0,33135000.0,39868000.0,30742000.0,50596000.0
576,SWZ,2017,27406000000.0,13767000000.0,2540000000.0,6122000000.0,3862000000.0,5612000000.0,10707000000.0,8620000000.0,3704000000.0,0.0,82340000000.0,70789000.0,63602000.0,79992000.0,18057000.0,15472000.0,21677000.0,27192000.0,22869000.0,32408000.0,40853000.0,30881000.0,52148000.0
577,TCD,2003,21000000.0,561000000.0,0.0,3526000000.0,0.0,1000000.0,4000000.0,4000000.0,5000000.0,0.0,4122000000.0,771000.0,484000.0,1211000.0,1444000.0,1068000.0,1997000.0,4198000.0,3882000.0,4620000.0,2442000.0,1625000.0,3605000.0
578,TCD,2004,270000000.0,1467000000.0,96000000.0,4968000000.0,76000000.0,19000000.0,104000000.0,428000000.0,10000000.0,0.0,7438000000.0,1170000.0,851000.0,1644000.0,2297000.0,1907000.0,2894000.0,5766000.0,5422000.0,6252000.0,2575000.0,1689000.0,3790000.0
579,TCD,2005,764000000.0,1408000000.0,283000000.0,6693000000.0,222000000.0,52000000.0,299000000.0,891000000.0,11000000.0,0.0,10623000000.0,1899000.0,1584000.0,2396000.0,2611000.0,2196000.0,3178000.0,8429000.0,8106000.0,8900000.0,2659000.0,1777000.0,3818000.0
580,TCD,2006,789000000.0,2562000000.0,283000000.0,3778000000.0,224000000.0,50000000.0,302000000.0,914000000.0,12000000.0,0.0,8914000000.0,1979000.0,1624000.0,2502000.0,3329000.0,2905000.0,3942000.0,6461000.0,6127000.0,6961000.0,2776000.0,1835000.0,4028000.0
581,TCD,2007,157000000.0,1159000000.0,51000000.0,3103000000.0,93000000.0,7000000.0,58000000.0,183000000.0,17000000.0,0.0,4828000000.0,1163000.0,800000.0,1750000.0,1881000.0,1442000.0,2607000.0,4472000.0,4110000.0,5081000.0,2844000.0,1917000.0,4143000.0
582,TCD,2008,425000000.0,2339000000.0,156000000.0,3494000000.0,144000000.0,30000000.0,166000000.0,513000000.0,441000000.0,0.0,7708000000.0,1623000.0,1235000.0,2247000.0,2560000.0,2115000.0,3249000.0,5215000.0,4864000.0,5772000.0,3039000.0,2088000.0,4380000.0
583,TCD,2009,894000000.0,1647000000.0,327000000.0,4271000000.0,274000000.0,62000000.0,349000000.0,1116000000.0,1049000000.0,0.0,9989000000.0,2365000.0,1948000.0,2958000.0,3126000.0,2642000.0,3814000.0,7657000.0,7282000.0,8177000.0,3297000.0,2251000.0,4566000.0
584,TCD,2010,2344000000.0,3565000000.0,861000000.0,3855000000.0,704000000.0,164000000.0,929000000.0,2821000000.0,325000000.0,0.0,15568000000.0,4489000.0,4024000.0,5213000.0,5735000.0,5190000.0,6568000.0,8609000.0,8212000.0,9231000.0,3640000.0,2430000.0,5282000.0
585,TCD,2011,2576000000.0,3933000000.0,945000000.0,5818000000.0,768000000.0,176000000.0,1024000000.0,3102000000.0,173000000.0,0.0,18515000000.0,4990000.0,4467000.0,5817000.0,6318000.0,5754000.0,7166000.0,11041000.0,10607000.0,11713000.0,4088000.0,2837000.0,5907000.0
586,TCD,2012,526000000.0,963000000.0,203000000.0,1972000000.0,155000000.0,37000000.0,212000000.0,641000000.0,461000000.0,0.0,5170000000.0,2329000.0,1807000.0,3180000.0,2852000.0,2294000.0,3788000.0,4611000.0,4178000.0,5294000.0,4508000.0,3244000.0,6502000.0
587,TCD,2013,2312000000.0,3421000000.0,853000000.0,1847000000.0,685000000.0,160000000.0,920000000.0,2780000000.0,211000000.0,0.0,13189000000.0,5030000.0,4395000.0,5992000.0,6094000.0,5426000.0,7139000.0,6937000.0,6446000.0,7739000.0,5020000.0,3499000.0,7244000.0
588,TCD,2014,2055000000.0,2989000000.0,758000000.0,791000000.0,606000000.0,145000000.0,816000000.0,2480000000.0,687000000.0,0.0,11327000000.0,4795000.0,4115000.0,5818000.0,5631000.0,4940000.0,6650000.0,6026000.0,5508000.0,6773000.0,5274000.0,3690000.0,7456000.0
589,TCD,2015,1279000000.0,1848000000.0,472000000.0,615000000.0,377000000.0,87000000.0,510000000.0,1545000000.0,311000000.0,0.0,7044000000.0,3775000.0,3025000.0,4752000.0,4224000.0,3572000.0,5289000.0,4323000.0,3798000.0,5126000.0,5243000.0,3577000.0,7456000.0
590,TCD,2016,1676000000.0,2277000000.0,558000000.0,1618000000.0,452000000.0,105000000.0,885000000.0,2005000000.0,84000000.0,0.0,9660000000.0,4518000.0,3787000.0,5684000.0,3630000.0,2898000.0,4734000.0,6580000.0,6050000.0,7357000.0,5119000.0,3390000.0,7430000.0
591,TCD,2017,1972000000.0,2524000000.0,652000000.0,1416000000.0,532000000.0,126000000.0,1033000000.0,2348000000.0,95000000.0,0.0,10698000000.0,5812000.0,5055000.0,6928000.0,3952000.0,3255000.0,5009000.0,5699000.0,5206000.0,6449000.0,4828000.0,3158000.0,7055000.0
592,TGO,2003,984000000.0,1573000000.0,351000000.0,383000000.0,286000000.0,68000000.0,384000000.0,1185000000.0,4000000.0,0.0,5218000000.0,2286000.0,1874000.0,3065000.0,2706000.0,2335000.0,3346000.0,2906000.0,2410000.0,3791000.0,903000.0,545000.0,1404000.0
593,TGO,2004,1301000000.0,1887000000.0,468000000.0,823000000.0,375000000.0,92000000.0,508000000.0,1757000000.0,9000000.0,0.0,7220000000.0,2805000.0,2370000.0,3490000.0,3220000.0,2832000.0,3802000.0,3894000.0,3357000.0,4692000.0,960000.0,612000.0,1444000.0
594,TGO,2005,1592000000.0,2228000000.0,587000000.0,809000000.0,466000000.0,105000000.0,629000000.0,1883000000.0,9000000.0,0.0,8308000000.0,2074000.0,1677000.0,2645000.0,2200000.0,1841000.0,2728000.0,3019000.0,2552000.0,3681000.0,1134000.0,713000.0,1669000.0
595,TGO,2006,1902000000.0,2643000000.0,691000000.0,985000000.0,546000000.0,127000000.0,740000000.0,2234000000.0,10000000.0,0.0,9878000000.0,1600000.0,1248000.0,2036000.0,1521000.0,1211000.0,1948000.0,2532000.0,2115000.0,3048000.0,1371000.0,930000.0,1867000.0
596,TGO,2007,2651000000.0,3724000000.0,966000000.0,1770000000.0,782000000.0,186000000.0,1057000000.0,3196000000.0,14000000.0,0.0,14346000000.0,2855000.0,2537000.0,3244000.0,2970000.0,2657000.0,3348000.0,4715000.0,4340000.0,5163000.0,1813000.0,1343000.0,2336000.0
597,TGO,2008,1316000000.0,1888000000.0,468000000.0,2332000000.0,379000000.0,99000000.0,540000000.0,1615000000.0,9000000.0,0.0,8646000000.0,2651000.0,2264000.0,3104000.0,2730000.0,2396000.0,3171000.0,5300000.0,4871000.0,5856000.0,2474000.0,1973000.0,3004000.0
598,TGO,2009,3771000000.0,4956000000.0,1280000000.0,3822000000.0,1032000000.0,248000000.0,1400000000.0,4250000000.0,357000000.0,0.0,21116000000.0,4803000.0,4385000.0,5333000.0,4805000.0,4408000.0,5285000.0,8531000.0,8028000.0,9193000.0,3355000.0,2864000.0,3930000.0
599,TGO,2010,2497000000.0,3509000000.0,880000000.0,1589000000.0,711000000.0,197000000.0,975000000.0,2951000000.0,351000000.0,0.0,13660000000.0,5229000.0,4744000.0,5807000.0,5519000.0,5123000.0,6079000.0,7722000.0,7128000.0,8453000.0,4118000.0,3466000.0,4803000.0
600,TGO,2011,2108000000.0,3220000000.0,769000000.0,2042000000.0,617000000.0,143000000.0,835000000.0,2547000000.0,355000000.0,0.0,12636000000.0,4506000.0,3929000.0,5194000.0,4560000.0,4068000.0,5129000.0,7515000.0,6821000.0,8289000.0,4583000.0,3814000.0,5447000.0
601,TGO,2012,1338000000.0,2060000000.0,509000000.0,1717000000.0,394000000.0,94000000.0,541000000.0,1628000000.0,538000000.0,0.0,8819000000.0,4668000.0,3997000.0,5462000.0,4323000.0,3801000.0,4957000.0,7621000.0,6844000.0,8505000.0,4530000.0,3662000.0,5511000.0
602,TGO,2013,2511000000.0,3739000000.0,924000000.0,1258000000.0,740000000.0,178000000.0,1013000000.0,3037000000.0,550000000.0,0.0,13950000000.0,6958000.0,6210000.0,7938000.0,7102000.0,6555000.0,7755000.0,9714000.0,8899000.0,10791000.0,3919000.0,3000000.0,5022000.0
603,TGO,2014,2393000000.0,3623000000.0,876000000.0,1189000000.0,702000000.0,168000000.0,960000000.0,2885000000.0,556000000.0,0.0,13352000000.0,5254000.0,4483000.0,6182000.0,5087000.0,4520000.0,5760000.0,7572000.0,6676000.0,8745000.0,3408000.0,2478000.0,4600000.0
604,TGO,2015,1807000000.0,2580000000.0,663000000.0,625000000.0,533000000.0,125000000.0,721000000.0,2189000000.0,123000000.0,0.0,9366000000.0,5232000.0,4403000.0,6305000.0,4742000.0,4228000.0,5394000.0,6647000.0,5698000.0,7745000.0,3302000.0,2420000.0,4448000.0
605,TGO,2016,3281000000.0,4268000000.0,1127000000.0,2382000000.0,886000000.0,208000000.0,1728000000.0,3933000000.0,173000000.0,0.0,17986000000.0,7252000.0,6399000.0,8342000.0,7311000.0,6821000.0,7954000.0,10251000.0,9339000.0,11436000.0,3368000.0,2350000.0,4617000.0
606,TGO,2017,2728000000.0,3571000000.0,926000000.0,2167000000.0,739000000.0,173000000.0,1430000000.0,3505000000.0,140000000.0,0.0,15379000000.0,6511000.0,5597000.0,7623000.0,6225000.0,5746000.0,6922000.0,9353000.0,8397000.0,10646000.0,3464000.0,2469000.0,4704000.0
607,TZA,2003,2075000000.0,5233000000.0,121000000.0,59120000000.0,71000000.0,647000000.0,285000000.0,1047000000.0,2402000000.0,0.0,71001000000.0,28647000.0,19571000.0,40655000.0,49166000.0,35137000.0,66784000.0,76672000.0,68868000.0,86737000.0,50925000.0,35675000.0,67601000.0
608,TZA,2004,1742000000.0,4592000000.0,62619000000.0,33365000000.0,9000000.0,563000000.0,255000000.0,6015000000.0,7398000000.0,0.0,116558000000.0,37740000.0,27324000.0,52890000.0,99165000.0,83161000.0,120284000.0,72559000.0,62960000.0,84673000.0,77011000.0,60114000.0,98451000.0
609,TZA,2005,39852000000.0,35961000000.0,6540000000.0,42768000000.0,4591000000.0,4529000000.0,7270000000.0,27075000000.0,1853000000.0,0.0,170439000000.0,87784000.0,74637000.0,105259000.0,118178000.0,99104000.0,142248000.0,114746000.0,103013000.0,130458000.0,100113000.0,80629000.0,122449000.0
610,TZA,2006,61550000000.0,30684000000.0,7263000000.0,48686000000.0,8288000000.0,9789000000.0,8696000000.0,18054000000.0,4124000000.0,0.0,197134000000.0,111429000.0,97354000.0,129651000.0,112315000.0,92097000.0,137663000.0,122288000.0,110737000.0,137364000.0,98093000.0,77359000.0,121803000.0
611,TZA,2007,76884000000.0,47998000000.0,12898000000.0,49373000000.0,9010000000.0,12408000000.0,13934000000.0,22447000000.0,11716000000.0,42000000.0,256710000000.0,129282000.0,114771000.0,148420000.0,121903000.0,102009000.0,146394000.0,126104000.0,114585000.0,139964000.0,84483000.0,64500000.0,110046000.0
612,TZA,2008,103185000000.0,67740000000.0,18729000000.0,68957000000.0,13037000000.0,17010000000.0,17050000000.0,44192000000.0,3018000000.0,30000000.0,352948000000.0,160453000.0,145431000.0,177956000.0,140122000.0,121795000.0,162725000.0,157591000.0,146289000.0,171409000.0,69090000.0,47779000.0,91228000.0
613,TZA,2009,77630000000.0,51365000000.0,15969000000.0,25891000000.0,10090000000.0,15404000000.0,23719000000.0,61358000000.0,3787000000.0,201000000.0,285414000000.0,140617000.0,128558000.0,156457000.0,115259000.0,99408000.0,136312000.0,130063000.0,120332000.0,143057000.0,56635000.0,39209000.0,77138000.0
